geoid,name,B12002001,"B12002001, Error",B12002002,"B12002002, Error",B12002003,"B12002003, Error",B12002004,"B12002004, Error",B12002005,"B12002005, Error",B12002006,"B12002006, Error",B12002007,"B12002007, Error",B12002008,"B12002008, Error",B12002009,"B12002009, Error",B12002010,"B12002010, Error",B12002011,"B12002011, Error",B12002012,"B12002012, Error",B12002013,"B12002013, Error",B12002014,"B12002014, Error",B12002015,"B12002015, Error",B12002016,"B12002016, Error",B12002017,"B12002017, Error",B12002018,"B12002018, Error",B12002019,"B12002019, Error",B12002020,"B12002020, Error",B12002021,"B12002021, Error",B12002022,"B12002022, Error",B12002023,"B12002023, Error",B12002024,"B12002024, Error",B12002025,"B12002025, Error",B12002026,"B12002026, Error",B12002027,"B12002027, Error",B12002028,"B12002028, Error",B12002029,"B12002029, Error",B12002030,"B12002030, Error",B12002031,"B12002031, Error",B12002032,"B12002032, Error",B12002033,"B12002033, Error",B12002034,"B12002034, Error",B12002035,"B12002035, Error",B12002036,"B12002036, Error",B12002037,"B12002037, Error",B12002038,"B12002038, Error",B12002039,"B12002039, Error",B12002040,"B12002040, Error",B12002041,"B12002041, Error",B12002042,"B12002042, Error",B12002043,"B12002043, Error",B12002044,"B12002044, Error",B12002045,"B12002045, Error",B12002046,"B12002046, Error",B12002047,"B12002047, Error",B12002048,"B12002048, Error",B12002049,"B12002049, Error",B12002050,"B12002050, Error",B12002051,"B12002051, Error",B12002052,"B12002052, Error",B12002053,"B12002053, Error",B12002054,"B12002054, Error",B12002055,"B12002055, Error",B12002056,"B12002056, Error",B12002057,"B12002057, Error",B12002058,"B12002058, Error",B12002059,"B12002059, Error",B12002060,"B12002060, Error",B12002061,"B12002061, Error",B12002062,"B12002062, Error",B12002063,"B12002063, Error",B12002064,"B12002064, Error",B12002065,"B12002065, Error",B12002066,"B12002066, Error",B12002067,"B12002067, Error",B12002068,"B12002068, Error",B12002069,"B12002069, Error",B12002070,"B12002070, Error",B12002071,"B12002071, Error",B12002072,"B12002072, Error",B12002073,"B12002073, Error",B12002074,"B12002074, Error",B12002075,"B12002075, Error",B12002076,"B12002076, Error",B12002077,"B12002077, Error",B12002078,"B12002078, Error",B12002079,"B12002079, Error",B12002080,"B12002080, Error",B12002081,"B12002081, Error",B12002082,"B12002082, Error",B12002083,"B12002083, Error",B12002084,"B12002084, Error",B12002085,"B12002085, Error",B12002086,"B12002086, Error",B12002087,"B12002087, Error",B12002088,"B12002088, Error",B12002089,"B12002089, Error",B12002090,"B12002090, Error",B12002091,"B12002091, Error",B12002092,"B12002092, Error",B12002093,"B12002093, Error",B12002094,"B12002094, Error",B12002095,"B12002095, Error",B12002096,"B12002096, Error",B12002097,"B12002097, Error",B12002098,"B12002098, Error",B12002099,"B12002099, Error",B12002100,"B12002100, Error",B12002101,"B12002101, Error",B12002102,"B12002102, Error",B12002103,"B12002103, Error",B12002104,"B12002104, Error",B12002105,"B12002105, Error",B12002106,"B12002106, Error",B12002107,"B12002107, Error",B12002108,"B12002108, Error",B12002109,"B12002109, Error",B12002110,"B12002110, Error",B12002111,"B12002111, Error",B12002112,"B12002112, Error",B12002113,"B12002113, Error",B12002114,"B12002114, Error",B12002115,"B12002115, Error",B12002116,"B12002116, Error",B12002117,"B12002117, Error",B12002118,"B12002118, Error",B12002119,"B12002119, Error",B12002120,"B12002120, Error",B12002121,"B12002121, Error",B12002122,"B12002122, Error",B12002123,"B12002123, Error",B12002124,"B12002124, Error",B12002125,"B12002125, Error",B12002126,"B12002126, Error",B12002127,"B12002127, Error",B12002128,"B12002128, Error",B12002129,"B12002129, Error",B12002130,"B12002130, Error",B12002131,"B12002131, Error",B12002132,"B12002132, Error",B12002133,"B12002133, Error",B12002134,"B12002134, Error",B12002135,"B12002135, Error",B12002136,"B12002136, Error",B12002137,"B12002137, Error",B12002138,"B12002138, Error",B12002139,"B12002139, Error",B12002140,"B12002140, Error",B12002141,"B12002141, Error",B12002142,"B12002142, Error",B12002143,"B12002143, Error",B12002144,"B12002144, Error",B12002145,"B12002145, Error",B12002146,"B12002146, Error",B12002147,"B12002147, Error",B12002148,"B12002148, Error",B12002149,"B12002149, Error",B12002150,"B12002150, Error",B12002151,"B12002151, Error",B12002152,"B12002152, Error",B12002153,"B12002153, Error",B12002154,"B12002154, Error",B12002155,"B12002155, Error",B12002156,"B12002156, Error",B12002157,"B12002157, Error",B12002158,"B12002158, Error",B12002159,"B12002159, Error",B12002160,"B12002160, Error",B12002161,"B12002161, Error",B12002162,"B12002162, Error",B12002163,"B12002163, Error",B12002164,"B12002164, Error",B12002165,"B12002165, Error",B12002166,"B12002166, Error",B12002167,"B12002167, Error",B12002168,"B12002168, Error",B12002169,"B12002169, Error",B12002170,"B12002170, Error",B12002171,"B12002171, Error",B12002172,"B12002172, Error",B12002173,"B12002173, Error",B12002174,"B12002174, Error",B12002175,"B12002175, Error",B12002176,"B12002176, Error",B12002177,"B12002177, Error",B12002178,"B12002178, Error",B12002179,"B12002179, Error",B12002180,"B12002180, Error",B12002181,"B12002181, Error",B12002182,"B12002182, Error",B12002183,"B12002183, Error",B12002184,"B12002184, Error",B12002185,"B12002185, Error",B12002186,"B12002186, Error",B12002187,"B12002187, Error"
14000US32003001714,"Census Tract 17.14, Clark, NV",2978,450,1705,286,886,256,232,219,40,50,124,76,128,77,132,101,22,27,59,72,91,67,0,13,0,13,26,29,32,45,0,13,0,13,604,127,525,108,0,13,0,13,0,13,0,13,21,32,93,58,23,30,80,62,73,71,82,46,49,43,75,46,29,24,0,13,79,61,55,52,0,13,0,13,0,13,0,13,17,33,0,13,0,13,0,13,0,13,20,23,18,33,0,13,0,13,0,13,24,31,0,13,0,13,0,13,0,13,8,19,0,13,0,13,0,13,0,13,0,13,0,13,16,25,0,13,0,13,27,27,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,9,17,18,21,0,13,188,85,0,13,0,13,0,13,0,13,0,13,0,13,12,20,8,18,62,44,21,25,15,23,59,59,0,13,11,18,1273,219,264,103,14,22,62,52,79,68,54,62,10,17,0,13,0,13,6,13,0,13,0,13,14,22,13,20,12,14,0,13,583,181,455,95,0,13,0,13,0,13,0,13,73,57,22,33,55,43,59,50,69,56,52,31,49,39,41,30,35,31,0,13,128,152,97,146,0,13,0,13,0,13,0,13,0,13,0,13,0,13,97,146,0,13,0,13,0,13,0,13,0,13,0,13,31,40,0,13,0,13,31,40,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,168,68,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,59,39,64,41,45,51,258,104,0,13,0,13,0,13,0,13,25,31,11,17,0,13,84,94,104,78,0,13,16,19,14,21,4,7,0,13
14000US32003001715,"Census Tract 17.15, Clark, NV",2310,507,1200,265,673,273,84,46,24,37,116,88,44,42,78,54,23,25,80,58,37,31,84,129,48,76,55,87,0,13,0,13,0,13,359,107,305,97,0,13,0,13,0,13,27,37,7,10,68,50,17,24,69,50,29,26,13,14,14,14,19,14,42,43,0,13,54,49,45,47,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,45,47,0,13,0,13,9,15,0,13,0,13,0,13,0,13,9,15,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,168,76,0,13,0,13,0,13,0,13,0,13,17,26,21,23,15,23,29,37,5,9,11,12,39,45,31,34,0,13,1110,268,433,133,99,74,21,23,87,58,51,49,16,20,59,40,19,31,48,49,0,13,5,8,22,26,6,8,0,13,0,13,330,100,270,88,0,13,0,13,5,8,21,29,23,34,48,35,55,40,32,22,20,22,21,18,2,4,43,37,0,13,0,13,60,44,20,28,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,20,28,0,13,0,13,40,33,0,13,0,13,0,13,20,29,7,11,0,13,0,13,8,13,0,13,0,13,0,13,5,8,0,13,0,13,177,171,5,7,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,11,12,150,169,11,12,0,13,170,92,0,13,0,13,0,13,12,18,18,26,13,22,6,8,49,56,7,11,0,13,13,14,15,19,37,48,0,13
14000US32003001716,"Census Tract 17.16, Clark, NV",1390,248,650,148,303,95,19,23,36,32,63,32,27,23,19,24,18,28,24,29,8,12,7,11,56,69,23,31,0,13,3,4,0,13,258,56,198,50,0,13,0,13,0,13,0,13,23,21,14,13,13,17,51,24,25,18,0,13,28,18,22,21,22,18,0,13,60,58,19,25,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,19,25,0,13,0,13,0,13,0,13,41,38,0,13,11,20,0,13,0,13,0,13,12,19,18,24,0,13,0,13,0,13,0,13,0,13,0,13,0,13,5,7,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,5,7,0,13,84,49,0,13,0,13,0,13,0,13,0,13,0,13,20,26,23,26,6,9,19,25,9,12,7,12,0,13,0,13,740,172,333,132,56,61,38,38,24,21,39,25,26,30,25,25,43,32,25,37,10,13,0,13,0,13,20,21,27,42,0,13,247,69,195,52,0,13,0,13,0,13,14,22,14,14,5,7,29,22,40,26,21,16,4,7,17,17,44,25,7,10,0,13,52,47,39,43,0,13,0,13,0,13,0,13,0,13,0,13,27,40,12,18,0,13,0,13,0,13,0,13,0,13,0,13,13,15,0,13,0,13,0,13,6,9,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,7,11,0,13,67,36,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,6,9,18,17,33,33,10,12,0,13,93,51,0,13,0,13,5,8,0,13,8,12,10,17,7,11,0,13,5,11,12,13,6,8,40,36,0,13,0,13
14000US32003001717,"Census Tract 17.17, Clark, NV",1287,159,633,96,238,76,10,11,33,33,48,48,5,9,26,19,8,11,19,17,33,25,18,24,6,8,21,26,11,11,0,13,0,13,307,59,285,56,0,13,0,13,0,13,5,9,0,13,35,32,11,12,58,40,34,22,9,11,15,25,55,31,48,24,15,13,22,22,2,5,0,13,0,13,0,13,0,13,0,13,0,13,2,5,0,13,0,13,0,13,0,13,0,13,0,13,0,13,20,21,0,13,0,13,0,13,0,13,0,13,7,10,0,13,0,13,7,10,6,9,0,13,0,13,0,13,0,13,29,26,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,24,26,5,8,59,41,0,13,0,13,0,13,0,13,8,12,0,13,6,9,0,13,0,13,18,30,5,7,22,23,0,13,0,13,654,106,143,56,29,30,0,13,30,24,8,11,10,14,14,15,0,13,27,27,10,13,7,10,6,8,2,8,0,13,0,13,351,87,319,84,0,13,0,13,5,8,0,13,35,32,35,42,37,33,33,24,35,30,23,23,36,24,51,23,24,17,5,7,32,23,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,32,23,0,13,0,13,0,13,8,11,0,13,6,8,5,9,0,13,6,9,0,13,0,13,7,10,0,13,0,13,87,40,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,39,35,18,15,30,22,73,40,0,13,0,13,0,13,0,13,0,13,0,13,16,24,9,13,10,12,14,15,0,13,10,10,12,13,2,7
14000US32003001718,"Census Tract 17.18, Clark, NV",2092,429,1085,275,455,190,80,55,48,51,112,84,74,45,36,36,32,35,23,26,33,36,9,15,0,13,0,13,8,13,0,13,0,13,446,113,310,95,0,13,6,9,0,13,3,8,58,43,48,40,43,60,50,35,18,18,9,10,29,20,31,21,12,13,3,5,136,65,54,42,0,13,0,13,0,13,0,13,6,9,0,13,11,13,25,35,8,14,0,13,4,7,0,13,0,13,0,13,82,52,0,13,0,13,0,13,0,13,8,12,0,13,17,28,6,9,7,10,34,38,0,13,0,13,10,15,0,13,57,40,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,14,23,0,13,0,13,43,32,0,13,0,13,127,54,0,13,0,13,0,13,0,13,13,19,9,13,0,13,16,25,24,23,8,7,19,24,25,26,13,19,0,13,1007,196,439,120,68,77,38,30,86,56,78,40,108,57,20,23,18,29,9,14,14,15,0,13,0,13,0,13,0,13,0,13,410,108,291,91,0,13,0,13,5,7,41,35,22,24,39,29,42,31,68,71,7,11,10,11,19,16,20,20,18,18,0,13,119,62,56,36,0,13,0,13,0,13,12,17,18,25,0,13,4,6,0,13,0,13,22,24,0,13,0,13,0,13,0,13,63,47,0,13,0,13,0,13,0,13,0,13,0,13,25,29,0,13,0,13,38,41,0,13,0,13,0,13,0,13,39,21,6,8,0,13,0,13,0,13,0,13,0,13,0,13,0,13,8,12,0,13,6,9,8,10,0,13,11,12,119,70,0,13,0,13,0,13,0,13,22,24,0,13,4,7,37,46,1,3,13,21,21,22,21,14,0,13,0,13
14000US32003001801,"Census Tract 18.01, Clark, NV",5837,782,3097,470,1439,464,218,212,0,19,384,227,223,161,79,81,209,136,21,38,41,66,32,48,30,37,12,21,175,221,15,25,0,19,1042,350,874,332,0,19,0,19,16,26,80,108,141,143,98,94,0,19,16,27,88,101,141,155,88,73,163,90,43,49,0,19,168,147,19,35,0,19,0,19,0,19,0,19,19,35,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,149,146,0,19,0,19,0,19,136,144,0,19,0,19,0,19,13,22,0,19,0,19,0,19,0,19,0,19,0,19,81,86,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,45,66,36,55,0,19,535,230,0,19,0,19,0,19,0,19,7,13,0,19,53,82,74,70,12,20,29,43,94,81,202,184,34,28,30,48,2740,488,979,273,146,102,169,138,68,77,107,93,194,109,52,64,72,110,58,55,0,19,0,19,17,30,31,40,65,78,0,19,930,332,816,313,0,19,15,24,17,28,64,105,131,120,78,80,34,41,68,67,163,156,54,49,84,70,93,73,15,25,0,19,114,96,90,91,0,19,0,19,0,19,0,19,0,19,66,78,24,48,0,19,0,19,0,19,0,19,0,19,0,19,0,19,24,28,0,19,0,19,11,18,0,19,0,19,0,19,0,19,0,19,0,19,0,19,13,21,0,19,0,19,0,19,244,129,0,19,0,19,0,19,0,19,0,19,0,19,41,65,53,83,0,19,11,28,17,26,35,41,45,45,42,66,587,282,0,19,0,19,0,19,0,19,32,45,96,108,123,123,22,35,45,44,120,144,32,40,94,65,23,26,0,19
14000US32003001803,"Census Tract 18.03, Clark, NV",2518,481,1343,306,577,238,0,13,40,39,94,58,31,33,256,191,37,58,62,40,0,13,16,22,0,13,24,30,8,13,2,5,7,11,438,196,395,193,0,13,0,13,0,13,10,19,15,18,9,15,28,45,113,161,44,43,80,56,45,32,33,31,16,17,2,4,43,41,26,33,0,13,0,13,0,13,20,32,0,13,6,11,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,17,25,0,13,0,13,0,13,0,13,0,13,5,15,0,13,12,19,0,13,0,13,0,13,0,13,0,13,0,13,38,31,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,6,9,19,23,11,18,0,13,2,3,0,13,290,86,0,13,0,13,0,13,0,13,12,23,29,33,63,46,48,46,18,22,0,13,65,71,22,21,21,29,12,18,1175,228,399,118,15,16,67,55,47,47,79,76,75,57,17,27,0,13,38,39,10,18,26,31,20,31,5,7,0,13,0,13,422,179,370,175,0,13,0,13,0,13,15,18,25,39,17,26,0,13,142,155,46,28,56,52,8,15,49,39,12,14,0,13,52,55,21,30,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,21,30,0,13,0,13,0,13,0,13,0,13,31,40,0,13,0,13,0,13,0,13,0,13,24,37,0,13,0,13,7,14,0,13,0,13,0,13,0,13,0,13,122,79,0,13,0,13,0,13,0,13,0,13,0,13,0,13,54,59,0,13,0,13,26,42,13,22,17,20,12,15,232,114,0,13,0,13,0,13,0,13,11,19,6,10,22,33,11,13,0,13,111,94,12,19,29,27,30,26,0,13
14000US32003001804,"Census Tract 18.04, Clark, NV",2864,385,1435,279,651,204,69,66,45,38,142,91,92,101,123,81,62,56,0,13,29,34,44,53,33,48,0,13,12,19,0,13,0,13,493,128,341,98,0,13,0,13,67,57,18,21,30,35,30,46,42,42,20,23,20,31,10,15,7,11,66,45,10,13,21,26,152,97,62,89,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,35,50,27,39,0,13,0,13,90,79,0,13,0,13,0,13,0,13,0,13,0,13,0,13,36,55,46,55,0,13,0,13,8,14,0,13,0,13,30,27,0,13,0,13,0,13,0,13,0,13,0,13,0,13,15,21,0,13,9,14,0,13,6,10,0,13,0,13,261,93,0,13,0,13,28,46,0,13,0,13,10,17,30,45,12,18,55,52,8,12,61,60,49,45,8,13,0,13,1429,236,471,164,39,38,62,52,102,75,97,75,32,37,63,58,0,13,0,13,9,14,7,11,53,56,0,13,7,10,0,13,556,166,373,122,0,13,0,13,60,56,15,15,90,65,27,38,45,43,21,30,14,17,6,9,34,36,23,19,23,20,15,24,183,105,91,68,0,13,0,13,0,13,0,13,0,13,0,13,15,22,0,13,16,26,29,45,0,13,0,13,31,46,0,13,92,61,0,13,0,13,0,13,0,13,67,59,25,39,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,72,50,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,7,12,6,12,38,37,21,33,0,13,330,123,0,13,0,13,0,13,0,13,0,13,31,37,18,21,0,13,131,91,65,59,24,34,38,40,23,29,0,13
14000US32003001901,"Census Tract 19.01, Clark, NV",3615,616,1788,422,636,259,76,103,18,29,120,115,77,80,0,13,40,52,73,91,0,13,54,90,45,74,20,35,113,98,0,13,0,13,917,354,674,245,0,13,0,13,40,63,73,82,53,75,106,100,0,13,92,101,155,170,54,59,27,45,74,77,0,13,0,13,243,248,83,101,0,13,0,13,0,13,0,13,35,51,0,13,48,77,0,13,0,13,0,13,0,13,0,13,0,13,0,13,160,231,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,160,231,0,13,0,13,0,13,0,13,110,116,0,13,0,13,52,82,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,58,87,0,13,125,80,0,13,0,13,0,13,0,13,37,58,22,36,0,13,0,13,29,50,30,41,0,13,7,15,0,13,0,13,1827,379,648,240,110,111,0,13,197,144,90,83,89,101,51,81,53,47,28,43,0,13,18,31,0,13,0,13,12,29,0,13,905,322,711,283,0,13,0,13,77,87,0,13,127,103,42,48,0,13,259,232,42,46,98,87,66,76,0,13,0,13,0,13,194,133,102,101,0,13,0,13,0,13,0,13,0,13,50,78,0,13,52,60,0,13,0,13,0,13,0,13,0,13,0,13,92,85,0,13,0,13,0,13,60,87,32,48,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,79,55,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,16,25,8,18,20,32,35,46,195,139,0,13,0,13,34,43,0,13,0,13,0,13,0,13,19,34,91,97,0,13,21,34,0,13,30,41,0,13
14000US32003001902,"Census Tract 19.02, Clark, NV",3182,732,1608,436,661,218,66,56,64,51,71,48,165,170,42,50,2,4,89,63,50,46,41,44,0,13,23,36,43,41,5,9,0,13,668,269,481,136,0,13,0,13,0,13,28,37,21,33,66,57,49,56,54,49,43,33,28,29,8,13,118,71,66,69,0,13,187,217,31,35,0,13,0,13,0,13,0,13,0,13,0,13,13,24,0,13,0,13,18,26,0,13,0,13,0,13,0,13,156,211,0,13,0,13,0,13,14,22,118,207,13,24,0,13,0,13,0,13,0,13,0,13,0,13,11,15,0,13,49,47,0,13,0,13,0,13,0,13,0,13,0,13,22,34,0,13,0,13,0,13,0,13,3,7,24,31,0,13,230,95,0,13,0,13,0,13,0,13,0,13,28,36,36,40,0,13,34,39,32,38,36,35,54,54,10,15,0,13,1574,346,434,140,79,67,33,35,41,36,110,87,21,35,44,40,50,55,12,18,33,39,0,13,0,13,0,13,2,6,9,14,867,294,423,116,0,13,0,13,25,33,0,13,68,55,37,50,99,73,14,22,25,17,20,25,9,13,116,77,0,13,10,15,444,277,320,247,0,13,0,13,0,13,28,44,142,244,84,70,14,24,0,13,0,13,22,33,28,40,2,4,0,13,0,13,124,74,11,18,0,13,0,13,15,25,24,36,36,44,12,22,0,13,0,13,0,13,0,13,9,14,16,18,1,3,115,96,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,25,35,28,46,19,31,26,40,17,19,0,13,158,67,0,13,0,13,0,13,0,13,0,13,18,21,0,13,23,25,22,36,16,25,53,37,26,28,0,13,0,13
14000US32003002000,"Census Tract 20, Clark, NV",4091,666,2263,413,1147,322,0,13,0,13,115,97,150,169,116,71,179,152,174,140,139,91,119,107,109,94,0,13,46,44,0,13,0,13,626,224,462,174,0,13,0,13,0,13,0,13,102,96,0,13,73,90,0,13,70,61,0,13,52,54,124,76,41,42,0,13,164,150,20,32,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,20,32,0,13,0,13,0,13,144,147,0,13,0,13,0,13,0,13,0,13,48,61,0,13,0,13,0,13,0,13,82,132,14,22,0,13,0,13,57,66,0,13,0,13,0,13,0,13,0,13,0,13,0,13,34,54,0,13,0,13,0,13,0,13,23,43,0,13,433,258,0,13,0,13,0,13,0,13,0,13,39,63,20,32,137,186,0,13,51,71,61,97,110,104,15,23,0,13,1828,420,836,255,0,13,77,67,90,99,108,69,191,119,110,143,0,13,25,22,140,87,25,39,0,13,70,65,0,13,0,13,478,173,412,148,0,13,40,63,0,13,36,51,59,80,20,23,0,13,27,39,48,63,43,50,54,58,70,49,15,25,0,13,66,78,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,66,78,0,13,0,13,0,13,0,13,6,23,0,13,52,72,0,13,8,14,0,13,0,13,0,13,0,13,0,13,109,84,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,41,65,17,27,0,13,37,45,14,22,0,13,405,205,0,13,0,13,0,13,0,13,0,13,0,13,15,27,68,68,17,28,164,153,41,59,64,78,36,40,0,13
14000US32003002201,"Census Tract 22.01, Clark, NV",3766,606,1992,420,904,370,125,83,25,40,160,92,237,274,129,104,30,32,10,17,14,17,42,49,0,13,54,58,69,40,9,13,0,13,653,171,409,139,0,13,0,13,0,13,0,13,7,11,56,45,26,33,49,66,30,36,37,46,68,75,77,45,59,37,0,13,244,107,72,66,0,13,0,13,0,13,0,13,0,13,0,13,0,13,27,43,0,13,25,41,0,13,20,29,0,13,0,13,172,92,0,13,0,13,0,13,0,13,45,54,23,36,0,13,0,13,0,13,46,54,14,22,8,12,36,39,0,13,106,66,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,10,16,0,13,0,13,46,67,50,46,0,13,329,115,0,13,0,13,0,13,0,13,5,13,48,52,25,28,12,21,9,14,47,47,24,26,68,48,81,53,10,15,1774,284,631,187,113,89,8,12,39,37,52,43,75,53,63,55,152,114,45,46,1,11,22,28,6,10,47,45,8,12,0,13,567,182,411,159,0,13,0,13,5,9,14,21,31,38,26,39,117,126,62,54,0,13,9,16,32,24,62,32,53,39,0,13,156,100,72,65,0,13,0,13,0,13,0,13,0,13,0,13,0,13,24,36,41,45,0,13,7,11,0,13,0,13,0,13,84,80,0,13,0,13,3,11,0,13,0,13,14,14,20,33,0,13,0,13,0,13,19,31,7,12,21,33,0,13,241,91,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,3,12,19,19,101,45,81,65,37,50,335,118,0,13,0,13,0,13,0,13,0,13,9,16,0,13,50,49,23,28,60,57,52,47,115,60,19,17,7,12
14000US32003002203,"Census Tract 22.03, Clark, NV",3444,479,1813,344,954,252,111,62,113,72,185,127,206,132,75,72,105,61,35,41,35,34,26,27,23,34,0,13,25,29,15,17,0,13,552,180,400,175,0,13,0,13,0,13,0,13,35,40,121,129,0,13,74,74,45,42,11,20,44,39,56,51,14,20,0,13,152,71,60,53,0,13,0,13,0,13,0,13,0,13,11,20,0,13,30,45,0,13,19,28,0,13,0,13,0,13,0,13,92,71,0,13,0,13,0,13,0,13,0,13,0,13,34,38,9,21,21,37,28,45,0,13,0,13,0,13,0,13,28,33,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,20,31,0,13,8,15,0,13,279,127,0,13,0,13,0,13,0,13,41,53,51,58,9,14,34,40,43,45,50,45,19,22,32,29,0,13,0,13,1631,266,879,242,102,89,102,65,172,95,136,91,140,69,59,52,93,66,31,37,14,21,18,29,0,13,12,17,0,13,0,13,473,174,386,167,0,13,0,13,0,13,0,13,27,32,109,121,98,78,32,35,19,24,65,52,7,14,9,14,20,24,0,13,87,61,21,24,0,13,0,13,0,13,12,21,0,13,0,13,9,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,66,57,0,13,0,13,0,13,0,13,0,13,13,20,53,53,0,13,0,13,0,13,0,13,0,13,0,13,0,13,101,70,0,13,0,13,0,13,0,13,0,13,0,13,0,13,9,17,0,13,0,13,18,28,46,48,21,24,7,11,178,87,0,13,0,13,0,13,0,13,0,13,41,51,0,13,13,21,11,20,18,20,47,46,48,36,0,13,0,13
14000US32003002204,"Census Tract 22.04, Clark, NV",3144,437,1616,291,1035,304,71,70,13,21,198,105,105,74,120,69,108,99,105,77,121,79,62,96,27,42,101,96,4,8,0,13,0,13,333,112,205,80,0,13,0,13,19,20,11,19,38,44,13,21,28,34,29,26,29,34,0,13,0,13,30,33,3,7,5,11,128,76,46,45,0,13,0,13,0,13,0,13,14,23,0,13,10,17,0,13,22,35,0,13,0,13,0,13,0,13,0,13,82,55,0,13,0,13,0,13,18,31,20,32,0,13,0,13,0,13,10,17,0,13,25,40,0,13,9,16,0,13,53,47,0,13,0,13,0,13,0,13,0,13,0,13,0,13,21,33,20,31,0,13,0,13,6,12,6,10,0,13,195,85,0,13,0,13,0,13,0,13,0,13,0,13,33,31,0,13,69,62,10,15,28,28,20,21,35,38,0,13,1528,304,971,250,165,121,103,66,109,67,96,68,92,61,108,77,110,73,42,47,77,63,34,39,0,13,0,13,0,13,35,45,394,141,221,96,0,13,0,13,0,13,80,73,25,27,14,28,18,20,49,34,0,13,0,13,0,13,29,28,6,11,0,13,173,110,111,96,0,13,0,13,0,13,0,13,0,13,55,84,38,39,0,13,0,13,0,13,9,15,9,14,0,13,0,13,62,45,0,13,0,13,17,27,0,13,0,13,6,11,18,28,0,13,0,13,0,13,12,20,9,14,0,13,0,13,90,59,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,45,45,13,18,9,14,15,22,8,13,73,45,0,13,0,13,0,13,0,13,0,13,0,13,16,18,8,13,0,13,10,17,0,13,12,17,27,30,0,13
